ORDER_ID,DATE,CUSTOMER_ID,PRODUCT_ID
851,20190904,2976,GGOEGAAR010716
852,20190423,2909,GGOEGAAX0302
853,20191210,2018,9182981
854,20181120,2141,9182994
855,20191029,1829,9180758
856,20190826,1181,9182771
857,20190222,3058,GGOEAAWQ063048
858,20191205,5296,GGOEAHPJ074410
859,20180211,5067,9182750
860,20191012,2784,9180827
861,20191030,4004,10 51122
862,20190710,89,9182172
863,20180508,4777,9182854
864,20181228,2529,GGOEAAEJ028216
865,20190819,4971,GGOEGAAL010617
866,20190721,5456,9182767
867,20180713,2682,9183188
868,20180403,660,9182998
869,20191023,4297,GGOEGAAJ073014
870,20190223,5231,9183230
871,20181120,2837,GGOEGAAH075915
872,20180602,4452,10 52231
873,20191112,738,10 14215
874,20181202,1958,GGOEGAAX0304
875,20191211,2503,GGOEGAAX0326
876,20190406,2598,GGOEAAAC080916
877,20190702,4920,9182980
878,20191009,4911,GGOEAAAC080917
879,20191124,5040,9182456
880,20190220,705,GGOEAAAQ032013
881,20190530,5361,9182562
882,20181216,349,9182736
883,20190521,3544,GGOEGAAR010715
884,20180925,95,9182383
885,20191223,5030,10 52225
886,20180816,2580,GGOEGAAX0334
887,20180927,19,GGOEAAWC062448
888,20191113,53,9182383
889,20180605,79,GGOEAAEJ035713
890,20191004,1832,9182173
891,20190523,634,GGOEAAWT061753
892,20190608,1271,9183152
893,20190621,3045,9180808
894,20180924,3031,GGOEGAAL059016
895,20180520,5431,GGOEAAWC061650
896,20180711,524,9180771
897,20190925,1268,9184683
898,20181212,1527,GGOEAAXJ066255
899,20191125,1297,GGOEGAAB058917
900,20190429,749,9180850
901,20191110,4696,GGOEAAEC029415
902,20190515,5247,GGOEAAAJ080813
903,20191219,1122,9182181
904,20191125,1994,GGOEAAEB028313
905,20191126,118,GGOEGAAX0316
906,20181213,1162,9182797
907,20190708,4194,9182173
908,20181106,133,GGOEGAAJ080616
909,20180229,1480,10 93185
910,20181210,138,9183211
911,20191107,5385,GGOEGAAB010517
912,20190830,5225,GGOEAAEH035215
913,20190704,5130,GGOEAAAJ034513
914,20180314,719,GGOEAAEH035214
915,20180827,1886,9183194
916,20180904,5400,9181663
917,20190324,4171,GGOEAAWC061649
918,20190426,3183,GGOEGAAQ033917
919,20181024,2193,GGOEAAEH035216
920,20190417,92,GGOEGAAC075813
921,20180623,4528,9182716
922,20180710,4515,9183213
923,20190904,5213,GGOEAAYC068725
924,20190204,3917,GGOEAAEB028316
925,20180219,3071,9182382
926,20190930,4609,9183188
927,20181106,607,GGOEAAYJ068824
928,20190218,329,9183193
929,20191018,4194,GGOEGAAX0310
930,20180922,779,9183086
931,20190630,4642,9182176
932,20190603,259,9180841
933,20180407,5138,GGOEGAAJ073415
934,20190811,3609,9180836
935,20181021,5223,GGOEGAAJ032317
936,20190313,1934,GGOEAAAB081014
937,20181211,1894,GGOEGAAX0321
938,20191128,4800,GGOEGAAX0306
939,20190722,2364,GGOEAAWT061753
940,20180605,4365,9182181
941,20190617,3320,GGOEAAEH035217
942,20190710,3777,GGOEGAAX0328
943,20190309,4127,9183234
944,20180713,4477,9182715
945,20190322,4269,GGOEAAWQ063048
946,20180330,4588,GGOEAAWT061748
947,20191122,3205,9184732
948,20190428,2046,9182951
949,20190918,939,9182174
950,20181016,5231,GGOEAOCB077499
951,20190725,4397,9181573
952,20190210,5214,9183198
953,20190708,1957,9182539
954,20190715,2876,9182737
955,20190805,5301,GGOEAAAH083317
956,20181130,3416,9183112
957,20180328,1024,GGOEGAAC075715
958,20180712,1621,GGOEAAEC029415
959,20180808,3204,9182742
960,20180504,1498,GGOEAHPJ004314
961,20190713,3860,9182806
962,20190708,5307,GGOEAAAJ080817
963,20190206,4192,GGOEAAAJ031914
964,20181117,2693,10 15103
965,20191130,1561,GGOEGAAX0231
966,20191224,1130,9183221
967,20180502,1007,9180779
968,20190407,4208,GGOEGAAC075814
969,20190518,2240,9182998
970,20181222,1222,9184735
971,20191025,2137,GGOEGAAJ032613
972,20191010,5002,GGOEGAAX0316
973,20190703,4835,10 51122
974,20180609,3224,GGOEGAAC035016
975,20180322,4947,GGOEAAYJ068826
976,20191007,4892,GGOEGAAQ033917
977,20191126,2424,9183086
978,20190229,5300,10 14157
979,20190208,3548,GGOEGAAJ032817
980,20180529,2770,9180822
981,20180824,5381,GGOEAAWQ063049
982,20191229,4849,9183000
983,20190229,3351,9182777
984,20190924,3060,GGOEAOCH014199
985,20190812,5178,9182539
986,20181102,4432,GGOEAAEB028313
987,20190202,4727,9184679
988,20180702,2742,9184620
989,20190726,2955,9182759
990,20190818,597,GGOEAAXC066430
991,20190617,1414,GGOEGAAH034014
992,20180621,3559,GGOEGAAJ032814
993,20190513,4540,GGOEGAAJ080716
994,20190425,3667,9183000
995,20190319,2483,9182701
996,20190530,2594,9182833
997,20190718,5032,GGOEGAAL059013
998,20190428,1406,GGOEAAEJ035713
999,20190205,696,GGOEGAAX0319
1000,20190605,3142,GGOEAAQB036114
1001,20190220,3857,GGOEGAAQ057218
1002,20191116,4699,9183238
1003,20190927,2504,GGOEAAXN066355
1004,20180905,1773,GGOEAAAP081215
1005,20190603,5179,9182793
1006,20191114,3542,9184663
1007,20191230,1579,9183091
1008,20190702,1701,GGOEGAAJ032313
1009,20191223,3594,10 52230
1010,20190412,1515,GGOEAAEB031615
1011,20180308,2938,9182812
1012,20191228,170,GGOEAXXX0812
1013,20190305,102,9182720
1014,20180415,3417,GGOEGAAX0313
1015,20180330,4127,9183195
1016,20190611,2698,GGOEAXXX0810
1017,20190611,1878,GGOEAAEB028315
1018,20191229,1415,GGOEAAWH061553
1019,20190707,5028,GGOEAAAB081016
1020,20190426,3712,9184696
1021,20180702,4403,GGOEGAAB010515
1022,20190921,909,9184682
1023,20190305,4620,10 14160
1024,20190529,45,9183237
1025,20191017,5052,GGOEAAAJ034517
1026,20180927,3132,9180822
1027,20180430,4409,GGOEGAAB033813
1028,20190804,1409,GGOEGAAJ057013
1029,20190612,274,GGOEGAAX0316
1030,20180502,4838,GGOEAAXJ066229
1031,20180422,1402,GGOEAAXC066430
1032,20181209,3313,GGOEGAAX0297
1033,20190902,1816,9181109
1034,20181127,310,9181148
1035,20190630,4008,9180841
1036,20191002,3916,GGOEAAAQ032014
1037,20190212,5020,GGOEAAWJ062548
1038,20181108,5108,GGOEGAAX0145
1039,20180307,1864,GGOEAAAB034916
1040,20190604,259,9182792
1041,20190727,1966,GGOEGAAX0325
1042,20190811,2159,9182772
1043,20190310,2139,10 14160
1044,20190927,4416,GGOEGAAJ059115
1045,20190405,2533,GGOEAAAJ032414
1046,20190415,1596,9180784
1047,20190330,528,GGOEGAAX0299
1048,20190925,1360,9180755
1049,20191214,520,10 52246
1050,20191229,3021,9182737
1051,20190326,2207,9180770
1052,20181130,1016,9183106
1053,20181204,3532,9183237
1054,20180629,5176,GGOEAAEB031214
1055,20190515,1936,GGOEAAEB030213
1056,20181029,5279,GGOEAAAJ032913
1057,20180804,972,10 14152
1058,20180419,1871,9182756
1059,20180425,3060,9183064
1060,20180513,1521,9182996
1061,20190624,2494,9183205
1062,20190525,2664,GGOEAAEJ030913
1063,20190619,3726,9182792
1064,20181026,2664,9180808
1065,20190826,2147,9184627
1066,20190503,3494,9180748
1067,20190303,34,10 15069
1068,20190218,2365,GGOEGAAJ032715
1069,20190315,3299,GGOEAHPB076113
1070,20180818,3101,9182599
1071,20190721,2675,GGOEGAAX0104
1072,20180907,4619,GGOEGAAX0321
1073,20181103,520,GGOEAAAB081016
1074,20190624,4073,GGOEAAYC068724
1075,20180529,4870,9182941
1076,20190320,4517,9182663
1077,20191005,1637,9184720
1078,20191106,4278,GGOEGAAX0318
1079,20180828,4602,10 15103
1080,20191007,302,GGOEGAAX0329
1081,20190306,5262,9180811
1082,20181117,2134,GGOEGAAB058916
1083,20190706,5335,9184689
1084,20190820,3545,9184677
1085,20181020,3346,GGOEAAEJ030914
1086,20180728,2375,GGOEAAAH083315
1087,20190703,2640,GGOEGAAX0107
1088,20190230,4724,9182743
1089,20181112,3233,GGOEGAAB033816
1090,20190918,4821,GGOEGAAX0282
1091,20190416,3782,GGOEGAAX0042
1092,20190913,277,9182946
1093,20190724,4992,9180780
1094,20180716,3746,GGOEAAWQ063053
1095,20190904,3056,9183239
1096,20190416,2910,9182903
1097,20180522,2227,9183219
1098,20181225,4932,GGOEGAAB010515
1099,20190822,874,9180864
1100,20190825,2000,GGOEAAAJ031917
1101,20181225,4913,9183091
1102,20180315,3372,9180784
1103,20191105,3051,GGOEGAAB058918
1104,20191016,635,GGOEAAAQ032016
1105,20190422,2320,9183003
1106,20180427,2420,9183232
1107,20190708,3641,9182752
1108,20190513,567,9182779
1109,20190923,3801,GGOEGAAX0306
1110,20180715,3692,GGOEAAQB036113
1111,20190615,5186,9180793
1112,20191210,4297,GGOEGAAB033817
1113,20190308,1791,9180753
1114,20190919,2121,9182961
1115,20181114,543,GGOEGAAX0280
1116,20190720,1118,GGOEAAAJ034517
1117,20190609,2996,9180769
1118,20191009,89,GGOEGAAX0042
1119,20190927,180,9184734
1120,20191226,3610,9182519
1121,20191130,2126,9182768
1122,20180219,1338,GGOEAAEB030214
1123,20181212,4553,9180836
1124,20190322,394,GGOEAAXN066329
1125,20190928,3229,GGOEGAAX0177
1126,20181012,1298,9183231
1127,20191013,2706,GGOEGAAX0074
1128,20191119,3563,GGOEGAAX0319
1129,20180507,3911,GGOEAAAQ032014
1130,20180214,2798,9182806
1131,20190607,3182,GGOEGAAJ080716
1132,20180329,4752,GGOEAAXN066328
1133,20181122,1087,9184735
1134,20191024,93,GGOEGAAC032116
1135,20190328,953,9184618
1136,20180402,4596,GGOEAAAJ031916
1137,20191124,1816,9182873
1138,20190714,1093,9182936
1139,20190310,3816,GGOEAAAB034815
1140,20180422,3239,9180809
1141,20190611,2299,9182755
1142,20191030,735,9180822
1143,20190511,2879,GGOEAAXC066428
1144,20191002,4740,GGOEAAFB035915
1145,20190708,3226,9182981
1146,20181112,5393,9182705
1147,20191025,2385,GGOEGAAJ032616
1148,20190222,2192,9181571
1149,20190527,5447,GGOEGAAB058915
1150,20190817,2153,9184645
1151,20190821,1684,GGOEGAAX0286
1152,20190705,4583,9184721
1153,20190624,2275,9184633
1154,20191029,2899,GGOEAAEJ030914
1155,20180929,3662,GGOEAAFB035917
1156,20190724,3987,10 81054
1157,20190515,2496,GGOEGAAQ057218
1158,20180718,5134,9180758
1159,20180713,5210,9182736
1160,20190304,1424,9182724
1161,20190807,4833,9180758
1162,20191013,2251,9182898
1163,20190814,3111,GGOEAAEJ035717
1164,20191004,3636,GGOEGAAX0285
1165,20191108,4354,9183232
1166,20180312,2540,9183194
1167,20180624,947,9180820
1168,20190525,2647,GGOEGAAQ010414
1169,20180410,3441,10 31023
1170,20190919,1282,GGOEAAAJ034517
1171,20191015,3990,9183211
1172,20190218,505,9182999
1173,20190921,1347,9180868
1174,20191219,4455,9182961
1175,20190612,1343,10 52213
1176,20190716,981,9180840
1177,20180707,3192,GGOEAAAB034915
1178,20180205,1977,GGOEAAFB035915
1179,20180926,1455,GGOEAAEB030215
1180,20190527,590,GGOEAAEJ030917
1181,20190817,3324,GGOEAAEJ035716
1182,20190421,2685,9184677
1183,20180223,2883,9182734
1184,20180627,1733,9180828
1185,20190221,3017,9182709
1186,20190812,4375,9182739
1187,20190921,1926,GGOEAAAH083313
1188,20190919,1140,GGOEGAAQ057217
1189,20190329,3757,9184676
1190,20190230,2938,9182732
1191,20190721,3627,GGOEAAXC066428
1192,20180409,991,GGOEGAAJ080714
1193,20190607,625,9182605
1194,20190625,3994,9180804
1195,20180715,3994,GGOEGAAJ080613
1196,20190613,4073,GGOEGAAJ057014
1197,20190613,1634,GGOEGAAJ057016
1198,20190710,1827,9180822
1199,20190912,39,9182401
1200,20191007,4884,9183040
1201,20190627,1991,9182816
1202,20190526,966,GGOEAAWT061750
1203,20180715,3664,GGOEAAEJ030915
1204,20190328,811,GGOEGAAX0325
1205,20190809,1942,10 52234
1206,20180426,4246,GGOEGAAB033815
1207,20181113,4061,GGOEAAAB081013
1208,20191025,5266,GGOEGAAX0330
1209,20190821,5340,9184732
1210,20190825,1766,9180876
1211,20190325,4825,9183152
1212,20181112,2286,9182820
1213,20181002,2968,9181574
1214,20180204,1949,GGOEAAFB035916
1215,20180222,1249,GGOEGAAJ080715
1216,20180220,1920,GGOEGAAJ032714
1217,20191107,618,9182777
1218,20181004,5358,GGOEGAAH075915
1219,20191020,4912,GGOEGAAQ010415
1220,20180323,2153,GGOEGAAJ073014
1221,20191217,408,9183003
1222,20190420,3429,GGOEAAXN066355
1223,20190325,133,9184618
1224,20190506,3023,GGOEGAAJ032613
1225,20190225,3514,9183187
1226,20190514,3772,GGOEAAEJ033413
1227,20191107,2180,9182722
1228,20190617,1544,9180755
1229,20180727,132,9180808
1230,20190315,3151,10 52225
1231,20190921,816,9182783
1232,20180611,1156,GGOEGAAX0278
1233,20181125,1218,9183210
1234,20180206,5316,GGOEGAAX0333
1235,20190527,6,GGOEAAEJ028214
1236,20180610,5262,GGOEGAAB010515
1237,20190515,4081,GGOEGAAX0308
1238,20181202,2091,GGOEGAAX0334
1239,20191204,174,GGOEAXXX0808
1240,20190225,4012,GGOEAAAJ032416
1241,20180825,3726,GGOEAAEB028313
1242,20190710,1242,GGOEAAXN066355
1243,20191022,40,GGOEAAWC061653
1244,20180512,3058,GGOEGAAC035016
1245,20190606,4813,GGOEGAAX0333
1246,20181219,391,9183192
1247,20191005,3669,GGOEGAAX0295
1248,20190909,2427,9184618
1249,20181220,1415,GGOEGAAH034016
1250,20190610,4188,GGOEAFKQ020599
1251,20180624,3309,9184639
1252,20180620,4267,GGOEAAEJ033415
1253,20190713,2332,9181142
1254,20190903,3090,GGOEGAAX0334
1255,20190325,2784,GGOEAAWT061748
1256,20190328,4034,GGOEGAAB033813
1257,20190420,858,9184735
1258,20181025,2774,9180860
1259,20180608,174,GGOEGAAJ073016
1260,20191205,2916,9184708
1261,20190217,2257,9182717
1262,20181114,3439,GGOEAAEB031214
1263,20180629,2737,GGOEGAAH034014
1264,20190424,4238,9183106
1265,20191029,5134,9180828
1266,20190919,4347,9184707
1267,20191126,989,9184618
1268,20180522,1648,GGOEGAAR010714
1269,20190504,3517,9182382
1270,20190404,1132,9182794
1271,20191102,4919,GGOEGAAC032117
1272,20180603,969,GGOEGAAJ080615
1273,20181028,1408,GGOEGAAX0293
1274,20180212,4806,GGOEGAAQ010417
1275,20180229,1021,GGOEGAAC032113
1276,20190414,4353,GGOEGAAC075716
1277,20190304,144,GGOEAAAQ032016
1278,20180908,3580,9180791
1279,20191010,1370,9182783
1280,20181020,1362,9180865
1281,20181209,2189,GGOEGAAL010616
1282,20180915,2902,GGOEGAAX0294
1283,20191008,2451,GGOEAAAJ034517
1284,20180208,2076,9183189
1285,20191115,5357,GGOEGAAQ010414
1286,20180304,2039,GGOEGAAJ073416
1287,20190426,428,GGOEGAAX0213
1288,20180814,1237,9180810
1289,20180411,1047,GGOEAAEH035215
1290,20190320,1663,GGOEGAAJ080615
1291,20190402,3391,9182857
1292,20190224,4087,9184625
1293,20180415,2377,9184683
1294,20190713,1759,GGOEGAAC075815
1295,20190421,4363,9182763
1296,20190326,178,9180763
1297,20190612,3847,GGOEAAAJ080814
1298,20191126,5165,9182713
1299,20180503,308,9183214
1300,20190628,2159,10 14154
1301,20191006,4900,GGOEGAAJ032614
1302,20180611,5157,GGOEGAAH034015
1303,20190903,1789,10 93186
1304,20190211,335,GGOEAAWJ062548
1305,20180905,1743,9182735
1306,20190218,2431,GGOEGAAX0311
1307,20191108,1142,GGOEAOCH077899
1308,20180728,1854,GGOEAAEJ035716
1309,20190830,619,10 52246
1310,20190617,5320,GGOEGAAX0280
1311,20190720,4891,
1312,20190906,2613,9182717
1313,20190328,3309,9183189
1314,20180321,1260,GGOEGAAJ080714
1315,20191126,2695,9183106
1316,20190719,3395,GGOEGAAH034017
1317,20190205,4397,GGOEGAAC035014
1318,20181227,3513,9182797
1319,20191012,3151,GGOEGAAJ080615
1320,20191113,2953,9180826
1321,20191002,2962,GGOEAHPJ004213
1322,20190515,62,9183015
1323,20190712,540,10 14159
1324,20180530,398,GGOEGAAJ032315
1325,20181110,5420,GGOEGAAJ073013
1326,20180620,4269,9180754
1327,20190803,103,GGOEAAAJ034517
1328,20190315,2381,GGOEAAAJ031916
1329,20190824,3079,9180777
1330,20180313,4155,9182800
1331,20190730,1437,GGOEAAWT061749
1332,20190221,4646,9182699
1333,20190304,2153,9183000
1334,20180619,1710,9182714
1335,20180930,4808,GGOEGAAX0205
1336,20190904,778,GGOEGAAJ073414
1337,20190812,5148,9184709
1338,20190621,1901,9180872
1339,20180812,2746,GGOEGAAX0042
1340,20181020,1353,9182759
1341,20190425,2261,9183234
1342,20190524,3515,9183189
1343,20180902,2623,GGOEGAAJ032814
1344,20180919,4409,GGOEGAAB010516
1345,20190321,22,GGOEAOCB077499
1346,20191030,1699,GGOEAAAJ032917
1347,20190804,1634,GGOEGAAX0285
1348,20191008,1444,9180754
1349,20190826,1130,GGOEGAAX0310
1350,20180808,2438,GGOEGAAX0294
1351,20191111,807,GGOEGAAX0302
1352,20180817,800,9181019
1353,20191022,3650,9182994
1354,20191217,1508,GGOEGAAJ059114
1355,20190430,4059,9180820
1356,20190522,2501,10 55402
1357,20180820,1790,GGOEGAAJ032314
1358,20180727,1859,GGOEAAEC029413
1359,20180710,4279,10 75150
1360,20180704,1964,9180875
1361,20181021,4541,GGOEAAAJ032417
1362,20180518,2848,9180861
1363,20190812,3472,GGOEGAAQ057218
1364,20190419,3033,GGOEAAAJ032415
1365,20191025,2530,GGOEAAWJ062548
1366,20191018,5259,GGOEAAEC029413
1367,20180515,693,9182981
1368,20181110,386,9182747
1369,20190217,396,9183224
1370,20190802,1007,GGOEAAWQ063049
1371,20190721,2982,9184681
1372,20190502,1852,9183173
1373,20191115,4060,GGOEGAAX0278
1374,20190430,5122,9182873
1375,20180716,1249,9182525
1376,20191212,4273,9182732
1377,20191029,1061,9180848
1378,20190719,3353,10 52213
1379,20190805,1783,9183234
1380,20190630,1643,9182755
1381,20190603,752,10 14153
1382,20190926,1300,GGOEGAAC075813
1383,20190619,3464,9180844
1384,20190428,1938,GGOEGAAH034014
1385,20181012,544,9182756
1386,20180704,2014,GGOEGAAQ033913
1387,20190216,3192,GGOEGAAC032114
1388,20190725,3085,GGOEAAAH083315
1389,20190324,2350,9180770
1390,20181112,2407,GGOEAAEH035214
1391,20191225,4204,9183229
1392,20191005,5458,GGOEGAAL059015
1393,20190607,2699,9182898
1394,20190504,1951,9183214
1395,20190630,3344,GGOEGAAR010717
1396,20191029,3184,GGOEGAAC032115
1397,20191217,1537,9182710
1398,20190620,2080,GGOEGAAX0335
1399,20180405,209,GGOEAAWH061553
1400,20180518,1617,9182587
1401,20190904,5053,9183194
1402,20191113,3411,10 75150
1403,20190919,1490,9182916
1404,20190205,519,GGOEAAEJ035715
1405,20190606,4733,GGOEGAAX0107
1406,20190416,3795,10 14154
1407,20190810,661,GGOEAAYC068726
1408,20191224,3968,9182663
1409,20180222,3556,GGOEAAAJ080813
1410,20191124,1547,9180850
1411,20191009,1869,9182774
1412,20181204,4711,GGOEAAEB030215
1413,20180809,3279,GGOEAAEB028315
1414,20190311,4166,GGOEAXXX0808
1415,20181226,5395,9182973
1416,20191122,1265,GGOEGAAX0304
1417,20190424,4600,9180750
1418,20190418,477,10 52238
1419,20191118,4429,9184712
1420,20190630,3666,GGOEGAAC032114
1421,20190524,2411,9180822
1422,20180521,2960,9182717
1423,20191026,617,GGOEAAEH035213
1424,20190207,1541,GGOEAAEJ029315
1425,20191126,3362,GGOEGAAJ032317
1426,20190923,835,GGOEAAEJ028213
1427,20191014,3498,9183101
1428,20190227,550,GGOEGAAB058915
1429,20191211,1525,9180859
1430,20190410,4351,GGOEGAAJ032614
1431,20190726,2169,GGOEGAAX0325
1432,20190414,5325,9182833
1433,20191118,2180,GGOEGAAX0291
1434,20191207,1758,10 14217
1435,20190812,2611,GGOEAAEC029416
1436,20190811,3090,GGOEAFKQ020599
1437,20190803,4935,9180755
1438,20191117,1214,9182668
1439,20190926,1635,GGOEAXXX0808
1440,20190722,3527,9180817
1441,20191005,714,9183179
1442,20190705,3665,10 52223
1443,20191012,4516,9183237
1444,20180816,705,9182519
1445,20190723,306,9182759
1446,20190404,5260,GGOEAAEC029414
1447,20191015,3680,9183219
1448,20190607,2734,9180816
1449,20191102,4297,GGOEAHPB076114
1450,20190612,3633,GGOEAAXC066430
1451,20190509,963,GGOEGAAX0177
1452,20181128,3153,9182756
1453,20190219,341,GGOEGAAQ033913
1454,20190207,149,GGOEGAAX0177
1455,20190709,4444,GGOEGAAX0321
1456,20181007,4201,9183212
1457,20190324,4070,GGOEGAAX0074
1458,20190316,2481,GGOEGAAH034013
1459,20180520,3195,GGOEAAEB030213
1460,20180324,1499,GGOEAAEJ028213
1461,20191213,2994,9184705
1462,20180226,497,10 55401
1463,20191120,1110,10 52231
1464,20191030,4789,GGOEGAAX0284
1465,20181022,2609,9182786
1466,20190412,4458,GGOEGAAX0288
1467,20190604,1229,9182734
1468,20191228,1520,GGOEAAEJ029314
1469,20191105,4025,GGOEGAAC032114
1470,20190808,1113,GGOEGAAB058918
1471,20190715,2596,9182519
1472,20190318,738,9183233
1473,20181105,419,10 14155
1474,20190810,1334,9180765
1475,20190928,2079,9182647
1476,20180708,1257,GGOEAAAQ032015
1477,20190727,4521,9180765
1478,20181018,4825,9182750
1479,20190526,425,9184676
1480,20190329,2471,9182999
1481,20190302,613,GGOEAAEB031214
1482,20190225,3697,9183212
1483,20190224,2211,9182788
1484,20190317,2798,10 52233
1485,20190622,5233,9183224
1486,20180217,589,9182956
